ID,rodata,mandante,visitante,vencedor,mandante_Placar,visitante_Placar
5213,23.0,Palmeiras,Corinthians,-,3,3
5215,23.0,Fluminense,Flamengo,Flamengo,1,3
5214,23.0,Avai,Coritiba,Coritiba,0,2
5216,23.0,Sport,Santos,-,1,1
5217,24.0,Ponte Preta,Vasco,Vasco,0,1
5218,24.0,Atletico-MG,Avai,Atletico-MG,2,0
5219,24.0,Internacional,Palmeiras,Internacional,1,0
5220,24.0,Figueirense,Athletico-PR,-,1,1
5222,24.0,Santos,Sao Paulo,Santos,3,0
5223,24.0,Corinthians,Gremio,-,1,1
5221,24.0,Coritiba,Fluminense,-,1,1
5224,24.0,Goias,Sport,Goias,1,0
5225,24.0,Joinville,Chapecoense,-,0,0
5226,24.0,Flamengo,Cruzeiro,Flamengo,2,0
5227,25.0,Coritiba,Internacional,Internacional,0,1
5228,25.0,Palmeiras,Figueirense,Palmeiras,2,0
5230,25.0,Corinthians,Joinville,Corinthians,3,0
5229,25.0,Ponte Preta,Santos,Ponte Preta,3,1
5231,25.0,Cruzeiro,Atletico-MG,-,1,1
5232,25.0,Gremio,Sao Paulo,Sao Paulo,1,2
5233,25.0,Chapecoense,Flamengo,Flamengo,1,3
5234,25.0,Vasco,Athletico-PR,Vasco,2,0
5236,25.0,Sport,Fluminense,Sport,1,0
5235,25.0,Avai,Goias,Avai,2,1
5239,26.0,Goias,Ponte Preta,Ponte Preta,1,2
5237,26.0,Joinville,Sport,-,1,1
5238,26.0,Fluminense,Palmeiras,Palmeiras,1,4
5241,26.0,Athletico-PR,Gremio,Gremio,1,2
5240,26.0,Figueirense,Avai,Avai,0,1
5242,26.0,Santos,Atletico-MG,Santos,4,0
5243,26.0,Internacional,Corinthians,Internacional,2,1
5244,26.0,Cruzeiro,Vasco,-,2,2
5245,26.0,Sao Paulo,Chapecoense,-,0,0
5246,26.0,Flamengo,Coritiba,Coritiba,0,2
5248,27.0,Internacional,Figueirense,-,1,1
5247,27.0,Palmeiras,Gremio,Palmeiras,3,2
5249,27.0,Ponte Preta,Fluminense,Ponte Preta,3,1
5250,27.0,Goias,Joinville,Goias,3,0
5251,27.0,Corinthians,Santos,Corinthians,2,0
5253,27.0,Atletico-MG,Flamengo,Atletico-MG,4,1
5252,27.0,Vasco,Sport,Vasco,2,1
5254,27.0,Avai,Sao Paulo,Avai,2,1
5256,27.0,Coritiba,Athletico-PR,Coritiba,2,0
5255,27.0,Chapecoense,Cruzeiro,Cruzeiro,0,2
5257,28.0,Fluminense,Goias,Fluminense,2,0
5258,28.0,Gremio,Avai,Gremio,3,1
5259,28.0,Athletico-PR,Ponte Preta,Ponte Preta,1,2
5260,28.0,Santos,Internacional,Santos,3,1
5261,28.0,Flamengo,Vasco,Vasco,1,2
5262,28.0,Joinville,Atletico-MG,-,2,2
5263,28.0,Figueirense,Corinthians,Corinthians,1,3
5264,28.0,Sao Paulo,Palmeiras,-,1,1
5265,28.0,Sport,Chapecoense,Sport,3,0
5266,28.0,Cruzeiro,Coritiba,Cruzeiro,2,0
5267,29.0,Internacional,Sport,Internacional,2,1
5268,29.0,Coritiba,Atletico-MG,Atletico-MG,0,3
5269,29.0,Sao Paulo,Athletico-PR,Sao Paulo,1,0
5271,29.0,Flamengo,Joinville,Flamengo,2,0
5270,29.0,Avai,Vasco,-,1,1
5274,29.0,Goias,Figueirense,Figueirense,2,3
5273,29.0,Cruzeiro,Gremio,-,0,0
5275,29.0,Ponte Preta,Corinthians,-,2,2
5272,29.0,Santos,Fluminense,Santos,3,1
5276,29.0,Chapecoense,Palmeiras,Chapecoense,5,1
5277,30.0,Atletico-MG,Internacional,Atletico-MG,2,1
5278,30.0,Sport,Avai,Sport,3,0
5279,30.0,Joinville,Coritiba,Joinville,3,1
5280,30.0,Figueirense,Flamengo,Figueirense,3,0
5281,30.0,Palmeiras,Ponte Preta,Ponte Preta,0,1
5282,30.0,Fluminense,Sao Paulo,Fluminense,2,0
5283,30.0,Athletico-PR,Cruzeiro,-,2,2
5285,30.0,Corinthians,Goias,Corinthians,3,0
5284,30.0,Vasco,Chapecoense,-,1,1
5286,30.0,Gremio,Santos,Gremio,1,0
5287,31.0,Avai,Palmeiras,Palmeiras,1,3
5288,31.0,Joinville,Figueirense,Joinville,1,0
5290,31.0,Cruzeiro,Fluminense,Cruzeiro,2,0
5289,31.0,Ponte Preta,Coritiba,Ponte Preta,3,0
5291,31.0,Athletico-PR,Corinthians,Corinthians,1,4
5293,31.0,Sao Paulo,Vasco,-,2,2
5292,31.0,Flamengo,Internacional,Internacional,0,1
5294,31.0,Gremio,Chapecoense,Chapecoense,2,3
5295,31.0,Santos,Goias,Santos,3,1
5296,31.0,Sport,Atletico-MG,Sport,4,1
5297,32.0,Fluminense,Athletico-PR,Athletico-PR,0,1
5298,32.0,Internacional,Joinville,Internacional,1,0
5299,32.0,Figueirense,Santos,-,0,0
5300,32.0,Palmeiras,Sport,Sport,0,2
5303,32.0,Chapecoense,Avai,-,0,0
5301,32.0,Corinthians,Flamengo,Corinthians,1,0
5304,32.0,Vasco,Gremio,-,0,0
5302,32.0,Coritiba,Sao Paulo,Sao Paulo,1,2
5305,32.0,Goias,Cruzeiro,Cruzeiro,0,1
5306,32.0,Atletico-MG,Ponte Preta,Atletico-MG,2,1
5307,33.0,Sao Paulo,Sport,Sao Paulo,3,0
5308,33.0,Avai,Cruzeiro,-,1,1
5309,33.0,Ponte Preta,Joinville,Ponte Preta,1,0
5310,33.0,Coritiba,Figueirense,-,1,1
5313,33.0,Gremio,Flamengo,Gremio,2,0
5314,33.0,Atletico-MG,Corinthians,Corinthians,0,3
5311,33.0,Chapecoense,Athletico-PR,-,0,0
5312,33.0,Santos,Palmeiras,Santos,2,1
5315,33.0,Vasco,Fluminense,Fluminense,0,1
5316,33.0,Goias,Internacional,Goias,2,1
5317,34.0,Internacional,Ponte Preta,Internacional,1,0
5318,34.0,Corinthians,Coritiba,Corinthians,2,1
5319,34.0,Athletico-PR,Avai,Athletico-PR,2,1
5320,34.0,Fluminense,Chapecoense,Chapecoense,2,3
5322,34.0,Flamengo,Goias,Flamengo,4,1
5323,34.0,Cruzeiro,Sao Paulo,Cruzeiro,2,1
5324,34.0,Figueirense,Atletico-MG,Atletico-MG,0,1
5321,34.0,Palmeiras,Vasco,Vasco,0,2
5325,34.0,Joinville,Santos,-,0,0
5326,34.0,Sport,Gremio,Sport,1,0
5327,35.0,Cruzeiro,Sport,Cruzeiro,3,0
5328,35.0,Goias,Coritiba,Coritiba,1,3
5329,35.0,Ponte Preta,Figueirense,Figueirense,0,1
5331,35.0,Athletico-PR,Palmeiras,-,3,3
5330,35.0,Avai,Joinville,Avai,2,1
5332,35.0,Gremio,Fluminense,Gremio,1,0
5333,35.0,Chapecoense,Internacional,Chapecoense,1,0
5334,35.0,Sao Paulo,Atletico-MG,Sao Paulo,4,2
5335,35.0,Santos,Flamengo,-,0,0
5336,35.0,Vasco,Corinthians,-,1,1
5337,36.0,Palmeiras,Cruzeiro,-,1,1
5339,36.0,Atletico-MG,Goias,-,2,2
5340,36.0,Internacional,Gremio,Internacional,1,0
5342,36.0,Corinthians,Sao Paulo,Corinthians,6,1
5341,36.0,Figueirense,Chapecoense,-,0,0
5338,36.0,Joinville,Vasco,Vasco,1,2
5343,36.0,Flamengo,Ponte Preta,-,1,1
5344,36.0,Fluminense,Avai,Fluminense,3,1
5345,36.0,Coritiba,Santos,Coritiba,1,0
5346,36.0,Sport,Athletico-PR,-,0,0
5347,37.0,Sao Paulo,Figueirense,Sao Paulo,3,2
5348,37.0,Fluminense,Internacional,-,1,1
5349,37.0,Avai,Ponte Preta,Avai,1,0
5351,37.0,Cruzeiro,Joinville,Cruzeiro,3,0
5352,37.0,Gremio,Atletico-MG,Gremio,2,1
5350,37.0,Sport,Corinthians,Sport,2,0
5355,37.0,Palmeiras,Coritiba,Coritiba,0,2
5353,37.0,Chapecoense,Goias,Goias,1,3
5354,37.0,Vasco,Santos,Vasco,1,0
5356,37.0,Athletico-PR,Flamengo,Athletico-PR,3,0
5365,38.0,Joinville,Gremio,Gremio,0,2
5358,38.0,Flamengo,Palmeiras,Palmeiras,1,2
5360,38.0,Santos,Athletico-PR,Santos,5,1
5364,38.0,Atletico-MG,Chapecoense,Atletico-MG,3,0
5361,38.0,Ponte Preta,Sport,Sport,0,1
5357,38.0,Internacional,Cruzeiro,Internacional,2,0
5359,38.0,Figueirense,Fluminense,Figueirense,1,0
5362,38.0,Goias,Sao Paulo,Sao Paulo,0,1
5363,38.0,Corinthians,Avai,-,1,1
5366,38.0,Coritiba,Vasco,-,0,0
5368,1.0,Flamengo,Sport,Flamengo,1,0
5367,1.0,Palmeiras,Athletico-PR,Palmeiras,4,0
5369,1.0,Atletico-MG,Santos,Atletico-MG,1,0
5370,1.0,Coritiba,Cruzeiro,Coritiba,1,0
5371,1.0,Santa Cruz,Vitoria,Santa Cruz,4,1
5372,1.0,Botafogo-RJ,Sao Paulo,Sao Paulo,0,1
5375,1.0,America-MG,Fluminense,Fluminense,0,1
5373,1.0,Figueirense,Ponte Preta,-,0,0
5374,1.0,Corinthians,Gremio,-,0,0
5376,1.0,Internacional,Chapecoense,-,0,0
5377,2.0,Ponte Preta,Palmeiras,Ponte Preta,2,1
5378,2.0,Fluminense,Santa Cruz,-,2,2
5379,2.0,Cruzeiro,Figueirense,-,2,2
5380,2.0,Santos,Coritiba,Santos,2,1
5381,2.0,Athletico-PR,Atletico-MG,-,1,1
5382,2.0,Vitoria,Corinthians,Vitoria,3,2
5383,2.0,Chapecoense,America-MG,Chapecoense,3,1
5384,2.0,Sao Paulo,Internacional,Internacional,1,2
5385,2.0,Gremio,Flamengo,Gremio,1,0
5386,2.0,Sport,Botafogo-RJ,-,1,1
5387,3.0,Figueirense,Santos,-,2,2
5388,3.0,Botafogo-RJ,Athletico-PR,Botafogo-RJ,2,1
5389,3.0,Flamengo,Chapecoense,-,2,2
5390,3.0,America-MG,Vitoria,-,1,1
5391,3.0,Santa Cruz,Cruzeiro,Santa Cruz,4,1
5393,3.0,Coritiba,Sao Paulo,-,1,1
5392,3.0,Palmeiras,Fluminense,Palmeiras,2,0
5394,3.0,Corinthians,Ponte Preta,Corinthians,3,0
5395,3.0,Internacional,Sport,Internacional,1,0
5396,3.0,Atletico-MG,Gremio,Gremio,0,3
5397,4.0,Cruzeiro,America-MG,-,1,1
5398,4.0,Athletico-PR,Figueirense,Athletico-PR,2,1
5399,4.0,Chapecoense,Santa Cruz,-,1,1
5400,4.0,Ponte Preta,Flamengo,Flamengo,1,2
5401,4.0,Sport,Corinthians,Corinthians,0,2
5402,4.0,Fluminense,Botafogo-RJ,Fluminense,1,0
5403,4.0,Vitoria,Atletico-MG,-,1,1
5404,4.0,Sao Paulo,Palmeiras,Sao Paulo,1,0
5405,4.0,Gremio,Coritiba,Gremio,2,0
5406,4.0,Santos,Internacional,Internacional,0,1
5407,5.0,Internacional,Athletico-PR,Internacional,1,0
5410,5.0,Coritiba,Chapecoense,Chapecoense,3,4
5409,5.0,Santa Cruz,Sport,Sport,0,1
5408,5.0,Corinthians,Santos,Corinthians,1,0
5411,5.0,Atletico-MG,Fluminense,-,1,1
5413,5.0,Botafogo-RJ,Cruzeiro,Cruzeiro,0,1
5412,5.0,Figueirense,Sao Paulo,Figueirense,1,0
5414,5.0,America-MG,Ponte Preta,Ponte Preta,1,2
5416,5.0,Flamengo,Vitoria,Flamengo,1,0
5415,5.0,Palmeiras,Gremio,Palmeiras,4,3
5417,6.0,Athletico-PR,Santa Cruz,Athletico-PR,1,0
5418,6.0,Chapecoense,Fluminense,-,0,0
5419,6.0,Corinthians,Coritiba,Corinthians,2,1
5420,6.0,America-MG,Figueirense,America-MG,1,0
5421,6.0,Santos,Botafogo-RJ,Santos,3,0
5422,6.0,Vitoria,Internacional,Vitoria,1,0
5423,6.0,Sport,Atletico-MG,-,4,4
5425,6.0,Gremio,Ponte Preta,Gremio,1,0
5424,6.0,Flamengo,Palmeiras,Palmeiras,1,2
5426,6.0,Cruzeiro,Sao Paulo,Sao Paulo,0,1
5427,7.0,Internacional,America-MG,Internacional,3,1
5428,7.0,Ponte Preta,Chapecoense,Ponte Preta,2,1
5429,7.0,Fluminense,Gremio,-,1,1
5430,7.0,Sao Paulo,Athletico-PR,Athletico-PR,1,2
5432,7.0,Botafogo-RJ,Vitoria,-,1,1
5431,7.0,Coritiba,Sport,Coritiba,3,2
5433,7.0,Atletico-MG,Cruzeiro,Cruzeiro,2,3
5434,7.0,Palmeiras,Corinthians,Palmeiras,1,0
5435,7.0,Figueirense,Flamengo,Figueirense,1,0
5436,7.0,Santa Cruz,Santos,Santos,0,2
5439,8.0,Ponte Preta,Athletico-PR,Ponte Preta,3,2
5438,8.0,Chapecoense,Gremio,-,3,3
5437,8.0,Sao Paulo,Vitoria,Sao Paulo,2,0
5442,8.0,Botafogo-RJ,America-MG,Botafogo-RJ,3,1
5441,8.0,Santa Cruz,Figueirense,Santa Cruz,1,0
5440,8.0,Santos,Sport,Santos,2,0
5443,8.0,Coritiba,Palmeiras,-,2,2
5444,8.0,Cruzeiro,Flamengo,Flamengo,0,1
5445,8.0,Internacional,Atletico-MG,Internacional,2,0
5446,8.0,Fluminense,Corinthians,Fluminense,1,0
5447,9.0,Palmeiras,Santa Cruz,Palmeiras,3,1
5448,9.0,Athletico-PR,Santos,Athletico-PR,1,0
5449,9.0,America-MG,Coritiba,America-MG,2,1
5451,9.0,Atletico-MG,Ponte Preta,Atletico-MG,3,0
5450,9.0,Vitoria,Chapecoense,Chapecoense,1,2
5452,9.0,Corinthians,Botafogo-RJ,Corinthians,3,1
5455,9.0,Sport,Fluminense,Sport,2,1
5453,9.0,Flamengo,Sao Paulo,-,2,2
5454,9.0,Figueirense,Internacional,Figueirense,3,2
5456,9.0,Gremio,Cruzeiro,Gremio,2,0
5457,10.0,Palmeiras,America-MG,Palmeiras,2,0
5458,10.0,Ponte Preta,Cruzeiro,Cruzeiro,0,4
5459,10.0,Botafogo-RJ,Figueirense,-,0,0
5460,10.0,Santa Cruz,Flamengo,Flamengo,0,1
5461,10.0,Fluminense,Santos,Santos,2,4
5462,10.0,Atletico-MG,Corinthians,Atletico-MG,2,1
5464,10.0,Gremio,Vitoria,Vitoria,1,2
5463,10.0,Chapecoense,Athletico-PR,-,0,0
5465,10.0,Sao Paulo,Sport,-,0,0
5466,10.0,Coritiba,Internacional,-,1,1
5467,11.0,Cruzeiro,Palmeiras,Cruzeiro,2,1
5468,11.0,Corinthians,Santa Cruz,Corinthians,2,1
5469,11.0,America-MG,Atletico-MG,Atletico-MG,0,1
5470,11.0,Flamengo,Fluminense,Fluminense,1,2
5471,11.0,Vitoria,Ponte Preta,-,1,1
5473,11.0,Internacional,Botafogo-RJ,Botafogo-RJ,2,3
5472,11.0,Athletico-PR,Gremio,Athletico-PR,2,0
5474,11.0,Santos,Sao Paulo,Santos,3,0
5476,11.0,Figueirense,Coritiba,-,0,0
5475,11.0,Sport,Chapecoense,Sport,5,1
5478,12.0,Vitoria,Sport,Vitoria,3,2
5477,12.0,Flamengo,Internacional,Flamengo,1,0
5479,12.0,Gremio,Santos,Gremio,3,2
5480,12.0,Coritiba,Athletico-PR,Coritiba,1,0
5481,12.0,Chapecoense,Cruzeiro,Chapecoense,3,2
5483,12.0,America-MG,Corinthians,Corinthians,0,2
5482,12.0,Sao Paulo,Fluminense,Sao Paulo,2,1
5485,12.0,Palmeiras,Figueirense,Palmeiras,4,0
5484,12.0,Santa Cruz,Ponte Preta,Ponte Preta,0,3
5486,12.0,Atletico-MG,Botafogo-RJ,Atletico-MG,5,3
5487,13.0,Fluminense,Coritiba,-,0,0
5488,13.0,Athletico-PR,America-MG,Athletico-PR,1,0
5489,13.0,Cruzeiro,Vitoria,-,2,2
5490,13.0,Internacional,Gremio,Gremio,0,1
5493,13.0,Corinthians,Flamengo,Corinthians,4,0
5491,13.0,Santos,Chapecoense,Santos,3,0
5492,13.0,Ponte Preta,Sao Paulo,Ponte Preta,1,0
5494,13.0,Botafogo-RJ,Santa Cruz,Botafogo-RJ,2,1
5495,13.0,Figueirense,Atletico-MG,-,1,1
5496,13.0,Sport,Palmeiras,Palmeiras,1,3
5497,14.0,Chapecoense,Corinthians,Corinthians,0,2
5498,14.0,Coritiba,Botafogo-RJ,-,0,0
5499,14.0,Ponte Preta,Sport,Ponte Preta,2,1
5500,14.0,Gremio,Figueirense,Gremio,2,1
5501,14.0,Flamengo,Atletico-MG,Flamengo,2,0
5503,14.0,Sao Paulo,America-MG,Sao Paulo,3,0
5502,14.0,Santa Cruz,Internacional,Santa Cruz,1,0
5504,14.0,Vitoria,Fluminense,-,0,0
5505,14.0,Cruzeiro,Athletico-PR,Athletico-PR,0,3
5506,14.0,Palmeiras,Santos,-,1,1
5507,15.0,Botafogo-RJ,Flamengo,-,3,3
5508,15.0,Santos,Ponte Preta,Santos,3,1
5509,15.0,America-MG,Santa Cruz,Santa Cruz,0,3
5511,15.0,Figueirense,Chapecoense,-,1,1
5512,15.0,Fluminense,Cruzeiro,Fluminense,2,0
5514,15.0,Corinthians,Sao Paulo,-,1,1
5510,15.0,Internacional,Palmeiras,Palmeiras,0,1
5513,15.0,Athletico-PR,Vitoria,-,1,1
5515,15.0,Sport,Gremio,Sport,4,2
5516,15.0,Atletico-MG,Coritiba,Atletico-MG,2,1
5517,16.0,Corinthians,Figueirense,-,1,1
5518,16.0,Santa Cruz,Coritiba,Coritiba,0,1
5519,16.0,Palmeiras,Atletico-MG,Atletico-MG,0,1
5520,16.0,Ponte Preta,Internacional,-,2,2
5524,16.0,Chapecoense,Botafogo-RJ,Chapecoense,2,1
5521,16.0,Gremio,Sao Paulo,Gremio,1,0
5523,16.0,Cruzeiro,Sport,Sport,1,2
5522,16.0,Athletico-PR,Fluminense,Athletico-PR,1,0
5525,16.0,Vitoria,Santos,Santos,2,3
5526,16.0,Flamengo,America-MG,Flamengo,2,1
5527,17.0,Figueirense,Vitoria,Figueirense,1,0
5528,17.0,Sport,Athletico-PR,Sport,2,0
5529,17.0,Atletico-MG,Santa Cruz,Atletico-MG,3,0
5531,17.0,Fluminense,Ponte Preta,Fluminense,3,0
5530,17.0,Sao Paulo,Chapecoense,-,2,2
5532,17.0,Coritiba,Flamengo,Flamengo,0,2
5533,17.0,Internacional,Corinthians,Corinthians,0,1
5534,17.0,Santos,Cruzeiro,Santos,2,0
5535,17.0,Botafogo-RJ,Palmeiras,Botafogo-RJ,3,1
5536,17.0,America-MG,Gremio,-,0,0
5537,18.0,Vitoria,Coritiba,Vitoria,3,1
5538,18.0,Sport,America-MG,-,1,1
5539,18.0,Santos,Flamengo,-,0,0
5540,18.0,Athletico-PR,Corinthians,Athletico-PR,2,0
5541,18.0,Ponte Preta,Botafogo-RJ,Ponte Preta,2,0
5542,18.0,Gremio,Santa Cruz,-,0,0
5543,18.0,Sao Paulo,Atletico-MG,Atletico-MG,1,2
5544,18.0,Cruzeiro,Internacional,Cruzeiro,4,2
5545,18.0,Chapecoense,Palmeiras,-,1,1
5547,19.0,Flamengo,Athletico-PR,Flamengo,1,0
5548,19.0,America-MG,Santos,America-MG,1,0
5550,19.0,Palmeiras,Vitoria,Palmeiras,2,1
5549,19.0,Coritiba,Ponte Preta,Coritiba,3,1
5551,19.0,Santa Cruz,Sao Paulo,Sao Paulo,1,2
5552,19.0,Internacional,Fluminense,-,2,2
5553,19.0,Figueirense,Sport,-,1,1
5554,19.0,Atletico-MG,Chapecoense,Atletico-MG,3,1
5555,19.0,Corinthians,Cruzeiro,-,1,1
5557,20.0,Sport,Flamengo,Sport,1,0
5558,20.0,Ponte Preta,Figueirense,Ponte Preta,2,0
5559,20.0,Fluminense,America-MG,Fluminense,1,0
5560,20.0,Gremio,Corinthians,Gremio,3,0
5563,20.0,Vitoria,Santa Cruz,-,2,2
5561,20.0,Cruzeiro,Coritiba,-,2,2
5562,20.0,Santos,Atletico-MG,Santos,3,0
5564,20.0,Sao Paulo,Botafogo-RJ,Botafogo-RJ,0,1
5565,20.0,Athletico-PR,Palmeiras,Palmeiras,0,1
5566,20.0,Chapecoense,Internacional,Chapecoense,1,0
5567,21.0,America-MG,Chapecoense,Chapecoense,1,2
5568,21.0,Botafogo-RJ,Sport,Botafogo-RJ,3,0
5570,21.0,Atletico-MG,Athletico-PR,Atletico-MG,1,0
5569,21.0,Flamengo,Gremio,Flamengo,2,1
5573,21.0,Palmeiras,Ponte Preta,-,2,2
5572,21.0,Santa Cruz,Fluminense,Fluminense,0,1
5571,21.0,Internacional,Sao Paulo,-,1,1
5574,21.0,Coritiba,Santos,Coritiba,2,1
5575,21.0,Figueirense,Cruzeiro,Cruzeiro,1,2
5576,21.0,Corinthians,Vitoria,Corinthians,2,1
5577,22.0,Ponte Preta,Corinthians,Ponte Preta,2,0
5579,22.0,Santos,Figueirense,Figueirense,0,1
5578,22.0,Cruzeiro,Santa Cruz,Cruzeiro,2,0
5580,22.0,Gremio,Atletico-MG,-,1,1
5581,22.0,Fluminense,Palmeiras,Palmeiras,0,2
5583,22.0,Sao Paulo,Coritiba,-,0,0
5582,22.0,Chapecoense,Flamengo,Flamengo,1,3
5584,22.0,Sport,Internacional,-,1,1
5585,22.0,Vitoria,America-MG,Vitoria,2,1
5586,22.0,Athletico-PR,Botafogo-RJ,Athletico-PR,1,0
5546,18.0,Fluminense,Figueirense,Fluminense,3,2
5556,19.0,Botafogo-RJ,Gremio,Botafogo-RJ,2,1
5587,23.0,Santa Cruz,Chapecoense,-,2,2
5589,23.0,Botafogo-RJ,Fluminense,Botafogo-RJ,1,0
5588,23.0,Figueirense,Athletico-PR,Figueirense,1,0
5590,23.0,Atletico-MG,Vitoria,Atletico-MG,2,1
5591,23.0,Palmeiras,Sao Paulo,Palmeiras,2,1
5593,23.0,Coritiba,Gremio,Coritiba,4,0
5592,23.0,Flamengo,Ponte Preta,Flamengo,2,1
5594,23.0,Corinthians,Sport,Corinthians,3,0
5595,23.0,America-MG,Cruzeiro,Cruzeiro,0,2
5596,23.0,Internacional,Santos,Internacional,2,1
5597,24.0,Vitoria,Flamengo,Flamengo,1,2
5599,24.0,Sao Paulo,Figueirense,Sao Paulo,3,1
5598,24.0,Chapecoense,Coritiba,Chapecoense,1,0
5600,24.0,Cruzeiro,Botafogo-RJ,Botafogo-RJ,0,2
5602,24.0,Athletico-PR,Internacional,Athletico-PR,2,1
5601,24.0,Sport,Santa Cruz,Sport,5,3
5603,24.0,Santos,Corinthians,Santos,2,1
5605,24.0,Gremio,Palmeiras,-,0,0
5604,24.0,Ponte Preta,America-MG,-,1,1
5606,24.0,Fluminense,Atletico-MG,Fluminense,4,2
5607,25.0,Botafogo-RJ,Santos,Santos,0,1
5608,25.0,Figueirense,America-MG,-,2,2
5610,25.0,Santa Cruz,Athletico-PR,Santa Cruz,1,0
5609,25.0,Ponte Preta,Gremio,Ponte Preta,3,0
5611,25.0,Coritiba,Corinthians,-,1,1
5612,25.0,Palmeiras,Flamengo,-,1,1
5614,25.0,Fluminense,Chapecoense,Chapecoense,1,2
5613,25.0,Atletico-MG,Sport,Atletico-MG,1,0
5616,25.0,Internacional,Vitoria,Vitoria,0,1
5615,25.0,Sao Paulo,Cruzeiro,Sao Paulo,1,0
5617,26.0,Corinthians,Palmeiras,Palmeiras,0,2
5618,26.0,Flamengo,Figueirense,Flamengo,2,0
5619,26.0,Cruzeiro,Atletico-MG,-,1,1
5621,26.0,Gremio,Fluminense,Fluminense,0,1
5623,26.0,Athletico-PR,Sao Paulo,Athletico-PR,1,0
5620,26.0,Sport,Coritiba,Coritiba,0,1
5622,26.0,Chapecoense,Ponte Preta,-,2,2
5624,26.0,Santos,Santa Cruz,Santos,3,2
5625,26.0,Vitoria,Botafogo-RJ,Botafogo-RJ,0,1
5626,26.0,America-MG,Internacional,America-MG,1,0
5627,27.0,Palmeiras,Coritiba,Palmeiras,2,1
5628,27.0,Sport,Santos,Sport,1,0
5629,27.0,America-MG,Botafogo-RJ,America-MG,1,0
5630,27.0,Athletico-PR,Ponte Preta,Athletico-PR,3,0
5631,27.0,Figueirense,Santa Cruz,Figueirense,3,1
5632,27.0,Vitoria,Sao Paulo,Vitoria,2,0
5633,27.0,Corinthians,Fluminense,Fluminense,0,1
5635,27.0,Gremio,Chapecoense,Gremio,1,0
5634,27.0,Flamengo,Cruzeiro,Flamengo,2,1
5636,27.0,Atletico-MG,Internacional,Atletico-MG,3,1
5637,28.0,Fluminense,Sport,Fluminense,3,1
5638,28.0,Sao Paulo,Flamengo,-,0,0
5639,28.0,Chapecoense,Vitoria,Vitoria,1,4
5640,28.0,Santos,Athletico-PR,Santos,2,0
5641,28.0,Botafogo-RJ,Corinthians,Botafogo-RJ,2,0
5642,28.0,Ponte Preta,Atletico-MG,Atletico-MG,1,2
5643,28.0,Cruzeiro,Gremio,Cruzeiro,1,0
5644,28.0,Internacional,Figueirense,Internacional,1,0
5645,28.0,Santa Cruz,Palmeiras,Palmeiras,2,3
5646,28.0,Coritiba,America-MG,Coritiba,3,0
5648,29.0,Vitoria,Gremio,Gremio,0,1
5647,29.0,Athletico-PR,Chapecoense,Athletico-PR,3,1
5649,29.0,Corinthians,Atletico-MG,-,0,0
5650,29.0,Santos,Fluminense,Santos,2,1
5651,29.0,Sport,Sao Paulo,-,1,1
5652,29.0,Internacional,Coritiba,Internacional,1,0
5653,29.0,Cruzeiro,Ponte Preta,Cruzeiro,2,0
5654,29.0,Flamengo,Santa Cruz,Flamengo,3,0
5655,29.0,America-MG,Palmeiras,Palmeiras,0,2
5656,29.0,Figueirense,Botafogo-RJ,Botafogo-RJ,0,1
5657,30.0,Chapecoense,Sport,Chapecoense,3,0
5658,30.0,Coritiba,Figueirense,-,0,0
5659,30.0,Santa Cruz,Corinthians,Corinthians,2,4
5660,30.0,Botafogo-RJ,Internacional,Botafogo-RJ,1,0
5662,30.0,Ponte Preta,Vitoria,Ponte Preta,2,0
5663,30.0,Atletico-MG,America-MG,Atletico-MG,3,0
5661,30.0,Palmeiras,Cruzeiro,-,0,0
5666,30.0,Gremio,Athletico-PR,Gremio,1,0
5664,30.0,Fluminense,Flamengo,Flamengo,1,2
5665,30.0,Sao Paulo,Santos,Santos,0,1
5667,31.0,Botafogo-RJ,Atletico-MG,Botafogo-RJ,3,2
5668,31.0,Cruzeiro,Chapecoense,-,0,0
5669,31.0,Athletico-PR,Coritiba,Athletico-PR,2,0
5670,31.0,Internacional,Flamengo,Internacional,2,1
5671,31.0,Figueirense,Palmeiras,Palmeiras,1,2
5672,31.0,Corinthians,America-MG,Corinthians,2,0
5673,31.0,Ponte Preta,Santa Cruz,Ponte Preta,3,0
5675,31.0,Sport,Vitoria,Sport,1,0
5674,31.0,Santos,Gremio,-,1,1
5676,31.0,Fluminense,Sao Paulo,Sao Paulo,1,2
5677,32.0,Santa Cruz,Botafogo-RJ,Botafogo-RJ,0,1
5678,32.0,Sao Paulo,Ponte Preta,Sao Paulo,2,0
5679,32.0,Flamengo,Corinthians,-,2,2
5680,32.0,Vitoria,Cruzeiro,Cruzeiro,0,1
5681,32.0,Palmeiras,Sport,Palmeiras,2,1
5682,32.0,Gremio,Internacional,-,0,0
5683,32.0,Coritiba,Fluminense,-,1,1
5684,32.0,Atletico-MG,Figueirense,Atletico-MG,3,0
5685,32.0,Chapecoense,Santos,Santos,0,1
5686,32.0,America-MG,Athletico-PR,America-MG,1,0
5687,33.0,Sport,Ponte Preta,Sport,1,0
5688,33.0,Fluminense,Vitoria,-,2,2
5689,33.0,Atletico-MG,Flamengo,-,2,2
5691,33.0,Corinthians,Chapecoense,-,1,1
5690,33.0,Athletico-PR,Cruzeiro,Athletico-PR,1,0
